公历日期,公历年,公历月,公历日,上中下旬,周数,星期,农历年,农历月,农历日,是否闰月,生肖,干支年,干支月,干支日,节气,是否节假日,是否工作日,节日名称
2024-05-25,2024,5,25,下旬,21,周六,2024,4,18,否,龙,甲辰,己巳,己丑,,是,否,
2024-05-26,2024,5,26,下旬,21,周日,2024,4,19,否,龙,甲辰,己巳,庚寅,,是,否,
2024-05-27,2024,5,27,下旬,22,周一,2024,4,20,否,龙,甲辰,己巳,辛卯,,否,是,
2024-05-28,2024,5,28,下旬,22,周二,2024,4,21,否,龙,甲辰,己巳,壬辰,,否,是,
2024-05-29,2024,5,29,下旬,22,周三,2024,4,22,否,龙,甲辰,己巳,癸巳,,否,是,
2024-05-30,2024,5,30,下旬,22,周四,2024,4,23,否,龙,甲辰,己巳,甲午,,否,是,
2024-05-31,2024,5,31,下旬,22,周五,2024,4,24,否,龙,甲辰,己巳,乙未,,否,是,
2024-06-01,2024,6,1,上旬,22,周六,2024,4,25,否,龙,甲辰,己巳,丙申,,是,否,
2024-06-02,2024,6,2,上旬,22,周日,2024,4,26,否,龙,甲辰,己巳,丁酉,,是,否,
2024-06-03,2024,6,3,上旬,23,周一,2024,4,27,否,龙,甲辰,己巳,戊戌,,否,是,
2024-06-04,2024,6,4,上旬,23,周二,2024,4,28,否,龙,甲辰,己巳,己亥,,否,是,
2024-06-05,2024,6,5,上旬,23,周三,2024,4,29,否,龙,甲辰,庚午,庚子,芒种,否,是,
2024-06-06,2024,6,6,上旬,23,周四,2024,5,1,否,龙,甲辰,庚午,辛丑,,否,是,
2024-06-07,2024,6,7,上旬,23,周五,2024,5,2,否,龙,甲辰,庚午,壬寅,,否,是,
2024-06-08,2024,6,8,上旬,23,周六,2024,5,3,否,龙,甲辰,庚午,癸卯,,是,否,
2024-06-09,2024,6,9,上旬,23,周日,2024,5,4,否,龙,甲辰,庚午,甲辰,,是,否,
2024-06-10,2024,6,10,上旬,24,周一,2024,5,5,否,龙,甲辰,庚午,乙巳,,是,否,Dragon Boat Festival
2024-06-11,2024,6,11,中旬,24,周二,2024,5,6,否,龙,甲辰,庚午,丙午,,否,是,
2024-06-12,2024,6,12,中旬,24,周三,2024,5,7,否,龙,甲辰,庚午,丁未,,否,是,
2024-06-13,2024,6,13,中旬,24,周四,2024,5,8,否,龙,甲辰,庚午,戊申,,否,是,
2024-06-14,2024,6,14,中旬,24,周五,2024,5,9,否,龙,甲辰,庚午,己酉,,否,是,
2024-06-15,2024,6,15,中旬,24,周六,2024,5,10,否,龙,甲辰,庚午,庚戌,,是,否,
2024-06-16,2024,6,16,中旬,24,周日,2024,5,11,否,龙,甲辰,庚午,辛亥,,是,否,
2024-06-17,2024,6,17,中旬,25,周一,2024,5,12,否,龙,甲辰,庚午,壬子,,否,是,
2024-06-18,2024,6,18,中旬,25,周二,2024,5,13,否,龙,甲辰,庚午,癸丑,,否,是,
2024-06-19,2024,6,19,中旬,25,周三,2024,5,14,否,龙,甲辰,庚午,甲寅,,否,是,
2024-06-20,2024,6,20,中旬,25,周四,2024,5,15,否,龙,甲辰,庚午,乙卯,,否,是,
2024-06-21,2024,6,21,下旬,25,周五,2024,5,16,否,龙,甲辰,庚午,丙辰,夏至,否,是,
2024-06-22,2024,6,22,下旬,25,周六,2024,5,17,否,龙,甲辰,庚午,丁巳,,是,否,
2024-06-23,2024,6,23,下旬,25,周日,2024,5,18,否,龙,甲辰,庚午,戊午,,是,否,
2024-06-24,2024,6,24,下旬,26,周一,2024,5,19,否,龙,甲辰,庚午,己未,,否,是,
2024-06-25,2024,6,25,下旬,26,周二,2024,5,20,否,龙,甲辰,庚午,庚申,,否,是,
2024-06-26,2024,6,26,下旬,26,周三,2024,5,21,否,龙,甲辰,庚午,辛酉,,否,是,
2024-06-27,2024,6,27,下旬,26,周四,2024,5,22,否,龙,甲辰,庚午,壬戌,,否,是,
2024-06-28,2024,6,28,下旬,26,周五,2024,5,23,否,龙,甲辰,庚午,癸亥,,否,是,
2024-06-29,2024,6,29,下旬,26,周六,2024,5,24,否,龙,甲辰,庚午,甲子,,是,否,
2024-06-30,2024,6,30,下旬,26,周日,2024,5,25,否,龙,甲辰,庚午,乙丑,,是,否,
2024-07-01,2024,7,1,上旬,27,周一,2024,5,26,否,龙,甲辰,庚午,丙寅,,否,是,
2024-07-02,2024,7,2,上旬,27,周二,2024,5,27,否,龙,甲辰,庚午,丁卯,,否,是,
2024-07-03,2024,7,3,上旬,27,周三,2024,5,28,否,龙,甲辰,庚午,戊辰,,否,是,
2024-07-04,2024,7,4,上旬,27,周四,2024,5,29,否,龙,甲辰,庚午,己巳,,否,是,
2024-07-05,2024,7,5,上旬,27,周五,2024,5,30,否,龙,甲辰,庚午,庚午,,否,是,
2024-07-06,2024,7,6,上旬,27,周六,2024,6,1,否,龙,甲辰,辛未,辛未,小暑,是,否,
2024-07-07,2024,7,7,上旬,27,周日,2024,6,2,否,龙,甲辰,辛未,壬申,,是,否,
2024-07-08,2024,7,8,上旬,28,周一,2024,6,3,否,龙,甲辰,辛未,癸酉,,否,是,
2024-07-09,2024,7,9,上旬,28,周二,2024,6,4,否,龙,甲辰,辛未,甲戌,,否,是,
2024-07-10,2024,7,10,上旬,28,周三,2024,6,5,否,龙,甲辰,辛未,乙亥,,否,是,
2024-07-11,2024,7,11,中旬,28,周四,2024,6,6,否,龙,甲辰,辛未,丙子,,否,是,
2024-07-12,2024,7,12,中旬,28,周五,2024,6,7,否,龙,甲辰,辛未,丁丑,,否,是,
2024-07-13,2024,7,13,中旬,28,周六,2024,6,8,否,龙,甲辰,辛未,戊寅,,是,否,
2024-07-14,2024,7,14,中旬,28,周日,2024,6,9,否,龙,甲辰,辛未,己卯,,是,否,
2024-07-15,2024,7,15,中旬,29,周一,2024,6,10,否,龙,甲辰,辛未,庚辰,,否,是,
2024-07-16,2024,7,16,中旬,29,周二,2024,6,11,否,龙,甲辰,辛未,辛巳,,否,是,
2024-07-17,2024,7,17,中旬,29,周三,2024,6,12,否,龙,甲辰,辛未,壬午,,否,是,
2024-07-18,2024,7,18,中旬,29,周四,2024,6,13,否,龙,甲辰,辛未,癸未,,否,是,
2024-07-19,2024,7,19,中旬,29,周五,2024,6,14,否,龙,甲辰,辛未,甲申,,否,是,
2024-07-20,2024,7,20,中旬,29,周六,2024,6,15,否,龙,甲辰,辛未,乙酉,,是,否,
2024-07-21,2024,7,21,下旬,29,周日,2024,6,16,否,龙,甲辰,辛未,丙戌,,是,否,
2024-07-22,2024,7,22,下旬,30,周一,2024,6,17,否,龙,甲辰,辛未,丁亥,大暑,否,是,
2024-07-23,2024,7,23,下旬,30,周二,2024,6,18,否,龙,甲辰,辛未,戊子,,否,是,
2024-07-24,2024,7,24,下旬,30,周三,2024,6,19,否,龙,甲辰,辛未,己丑,,否,是,
2024-07-25,2024,7,25,下旬,30,周四,2024,6,20,否,龙,甲辰,辛未,庚寅,,否,是,
2024-07-26,2024,7,26,下旬,30,周五,2024,6,21,否,龙,甲辰,辛未,辛卯,,否,是,
2024-07-27,2024,7,27,下旬,30,周六,2024,6,22,否,龙,甲辰,辛未,壬辰,,是,否,
2024-07-28,2024,7,28,下旬,30,周日,2024,6,23,否,龙,甲辰,辛未,癸巳,,是,否,
2024-07-29,2024,7,29,下旬,31,周一,2024,6,24,否,龙,甲辰,辛未,甲午,,否,是,
2024-07-30,2024,7,30,下旬,31,周二,2024,6,25,否,龙,甲辰,辛未,乙未,,否,是,
2024-07-31,2024,7,31,下旬,31,周三,2024,6,26,否,龙,甲辰,辛未,丙申,,否,是,
2024-08-01,2024,8,1,上旬,31,周四,2024,6,27,否,龙,甲辰,辛未,丁酉,,否,是,
2024-08-02,2024,8,2,上旬,31,周五,2024,6,28,否,龙,甲辰,辛未,戊戌,,否,是,
2024-08-03,2024,8,3,上旬,31,周六,2024,6,29,否,龙,甲辰,辛未,己亥,,是,否,
2024-08-04,2024,8,4,上旬,31,周日,2024,7,1,否,龙,甲辰,辛未,庚子,,是,否,
2024-08-05,2024,8,5,上旬,32,周一,2024,7,2,否,龙,甲辰,辛未,辛丑,,否,是,
2024-08-06,2024,8,6,上旬,32,周二,2024,7,3,否,龙,甲辰,辛未,壬寅,,否,是,
2024-08-07,2024,8,7,上旬,32,周三,2024,7,4,否,龙,甲辰,壬申,癸卯,立秋,否,是,
2024-08-08,2024,8,8,上旬,32,周四,2024,7,5,否,龙,甲辰,壬申,甲辰,,否,是,
2024-08-09,2024,8,9,上旬,32,周五,2024,7,6,否,龙,甲辰,壬申,乙巳,,否,是,
2024-08-10,2024,8,10,上旬,32,周六,2024,7,7,否,龙,甲辰,壬申,丙午,,是,否,
2024-08-11,2024,8,11,中旬,32,周日,2024,7,8,否,龙,甲辰,壬申,丁未,,是,否,
2024-08-12,2024,8,12,中旬,33,周一,2024,7,9,否,龙,甲辰,壬申,戊申,,否,是,
2024-08-13,2024,8,13,中旬,33,周二,2024,7,10,否,龙,甲辰,壬申,己酉,,否,是,
2024-08-14,2024,8,14,中旬,33,周三,2024,7,11,否,龙,甲辰,壬申,庚戌,,否,是,
2024-08-15,2024,8,15,中旬,33,周四,2024,7,12,否,龙,甲辰,壬申,辛亥,,否,是,
2024-08-16,2024,8,16,中旬,33,周五,2024,7,13,否,龙,甲辰,壬申,壬子,,否,是,
2024-08-17,2024,8,17,中旬,33,周六,2024,7,14,否,龙,甲辰,壬申,癸丑,,是,否,
2024-08-18,2024,8,18,中旬,33,周日,2024,7,15,否,龙,甲辰,壬申,甲寅,,是,否,
2024-08-19,2024,8,19,中旬,34,周一,2024,7,16,否,龙,甲辰,壬申,乙卯,,否,是,
2024-08-20,2024,8,20,中旬,34,周二,2024,7,17,否,龙,甲辰,壬申,丙辰,,否,是,
2024-08-21,2024,8,21,下旬,34,周三,2024,7,18,否,龙,甲辰,壬申,丁巳,,否,是,
2024-08-22,2024,8,22,下旬,34,周四,2024,7,19,否,龙,甲辰,壬申,戊午,处暑,否,是,
2024-08-23,2024,8,23,下旬,34,周五,2024,7,20,否,龙,甲辰,壬申,己未,,否,是,
2024-08-24,2024,8,24,下旬,34,周六,2024,7,21,否,龙,甲辰,壬申,庚申,,是,否,
2024-08-25,2024,8,25,下旬,34,周日,2024,7,22,否,龙,甲辰,壬申,辛酉,,是,否,
2024-08-26,2024,8,26,下旬,35,周一,2024,7,23,否,龙,甲辰,壬申,壬戌,,否,是,
2024-08-27,2024,8,27,下旬,35,周二,2024,7,24,否,龙,甲辰,壬申,癸亥,,否,是,
2024-08-28,2024,8,28,下旬,35,周三,2024,7,25,否,龙,甲辰,壬申,甲子,,否,是,
2024-08-29,2024,8,29,下旬,35,周四,2024,7,26,否,龙,甲辰,壬申,乙丑,,否,是,
2024-08-30,2024,8,30,下旬,35,周五,2024,7,27,否,龙,甲辰,壬申,丙寅,,否,是,
2024-08-31,2024,8,31,下旬,35,周六,2024,7,28,否,龙,甲辰,壬申,丁卯,,是,否,
2024-09-01,2024,9,1,上旬,35,周日,2024,7,29,否,龙,甲辰,壬申,戊辰,,是,否,
2024-09-02,2024,9,2,上旬,36,周一,2024,7,30,否,龙,甲辰,壬申,己巳,,否,是,
2024-09-03,2024,9,3,上旬,36,周二,2024,8,1,否,龙,甲辰,壬申,庚午,,否,是,
2024-09-04,2024,9,4,上旬,36,周三,2024,8,2,否,龙,甲辰,壬申,辛未,,否,是,
2024-09-05,2024,9,5,上旬,36,周四,2024,8,3,否,龙,甲辰,壬申,壬申,,否,是,
2024-09-06,2024,9,6,上旬,36,周五,2024,8,4,否,龙,甲辰,壬申,癸酉,,否,是,
2024-09-07,2024,9,7,上旬,36,周六,2024,8,5,否,龙,甲辰,癸酉,甲戌,白露,是,否,
2024-09-08,2024,9,8,上旬,36,周日,2024,8,6,否,龙,甲辰,癸酉,乙亥,,是,否,
2024-09-09,2024,9,9,上旬,37,周一,2024,8,7,否,龙,甲辰,癸酉,丙子,,否,是,
2024-09-10,2024,9,10,上旬,37,周二,2024,8,8,否,龙,甲辰,癸酉,丁丑,,否,是,
2024-09-11,2024,9,11,中旬,37,周三,2024,8,9,否,龙,甲辰,癸酉,戊寅,,否,是,
2024-09-12,2024,9,12,中旬,37,周四,2024,8,10,否,龙,甲辰,癸酉,己卯,,否,是,
2024-09-13,2024,9,13,中旬,37,周五,2024,8,11,否,龙,甲辰,癸酉,庚辰,,否,是,
2024-09-14,2024,9,14,中旬,37,周六,2024,8,12,否,龙,甲辰,癸酉,辛巳,,否,是,
2024-09-15,2024,9,15,中旬,37,周日,2024,8,13,否,龙,甲辰,癸酉,壬午,,是,否,Mid-autumn Festival
2024-09-16,2024,9,16,中旬,38,周一,2024,8,14,否,龙,甲辰,癸酉,癸未,,是,否,Mid-autumn Festival
2024-09-17,2024,9,17,中旬,38,周二,2024,8,15,否,龙,甲辰,癸酉,甲申,,是,否,Mid-autumn Festival
2024-09-18,2024,9,18,中旬,38,周三,2024,8,16,否,龙,甲辰,癸酉,乙酉,,否,是,
2024-09-19,2024,9,19,中旬,38,周四,2024,8,17,否,龙,甲辰,癸酉,丙戌,,否,是,
2024-09-20,2024,9,20,中旬,38,周五,2024,8,18,否,龙,甲辰,癸酉,丁亥,,否,是,
2024-09-21,2024,9,21,下旬,38,周六,2024,8,19,否,龙,甲辰,癸酉,戊子,,是,否,
2024-09-22,2024,9,22,下旬,38,周日,2024,8,20,否,龙,甲辰,癸酉,己丑,秋分,是,否,
2024-09-23,2024,9,23,下旬,39,周一,2024,8,21,否,龙,甲辰,癸酉,庚寅,,否,是,
2024-09-24,2024,9,24,下旬,39,周二,2024,8,22,否,龙,甲辰,癸酉,辛卯,,否,是,
2024-09-25,2024,9,25,下旬,39,周三,2024,8,23,否,龙,甲辰,癸酉,壬辰,,否,是,
2024-09-26,2024,9,26,下旬,39,周四,2024,8,24,否,龙,甲辰,癸酉,癸巳,,否,是,
2024-09-27,2024,9,27,下旬,39,周五,2024,8,25,否,龙,甲辰,癸酉,甲午,,否,是,
2024-09-28,2024,9,28,下旬,39,周六,2024,8,26,否,龙,甲辰,癸酉,乙未,,是,否,
2024-09-29,2024,9,29,下旬,39,周日,2024,8,27,否,龙,甲辰,癸酉,丙申,,否,是,
2024-09-30,2024,9,30,下旬,40,周一,2024,8,28,否,龙,甲辰,癸酉,丁酉,,否,是,
2024-10-01,2024,10,1,上旬,40,周二,2024,8,29,否,龙,甲辰,癸酉,戊戌,,是,否,National Day
2024-10-02,2024,10,2,上旬,40,周三,2024,8,30,否,龙,甲辰,癸酉,己亥,,是,否,National Day
2024-10-03,2024,10,3,上旬,40,周四,2024,9,1,否,龙,甲辰,癸酉,庚子,,是,否,National Day
2024-10-04,2024,10,4,上旬,40,周五,2024,9,2,否,龙,甲辰,癸酉,辛丑,,是,否,National Day
2024-10-05,2024,10,5,上旬,40,周六,2024,9,3,否,龙,甲辰,癸酉,壬寅,,是,否,National Day
2024-10-06,2024,10,6,上旬,40,周日,2024,9,4,否,龙,甲辰,癸酉,癸卯,,是,否,National Day
2024-10-07,2024,10,7,上旬,41,周一,2024,9,5,否,龙,甲辰,癸酉,甲辰,,是,否,National Day
2024-10-08,2024,10,8,上旬,41,周二,2024,9,6,否,龙,甲辰,甲戌,乙巳,寒露,否,是,
2024-10-09,2024,10,9,上旬,41,周三,2024,9,7,否,龙,甲辰,甲戌,丙午,,否,是,
2024-10-10,2024,10,10,上旬,41,周四,2024,9,8,否,龙,甲辰,甲戌,丁未,,否,是,
2024-10-11,2024,10,11,中旬,41,周五,2024,9,9,否,龙,甲辰,甲戌,戊申,,否,是,
2024-10-12,2024,10,12,中旬,41,周六,2024,9,10,否,龙,甲辰,甲戌,己酉,,否,是,
2024-10-13,2024,10,13,中旬,41,周日,2024,9,11,否,龙,甲辰,甲戌,庚戌,,是,否,
2024-10-14,2024,10,14,中旬,42,周一,2024,9,12,否,龙,甲辰,甲戌,辛亥,,否,是,
2024-10-15,2024,10,15,中旬,42,周二,2024,9,13,否,龙,甲辰,甲戌,壬子,,否,是,
2024-10-16,2024,10,16,中旬,42,周三,2024,9,14,否,龙,甲辰,甲戌,癸丑,,否,是,
2024-10-17,2024,10,17,中旬,42,周四,2024,9,15,否,龙,甲辰,甲戌,甲寅,,否,是,
2024-10-18,2024,10,18,中旬,42,周五,2024,9,16,否,龙,甲辰,甲戌,乙卯,,否,是,
2024-10-19,2024,10,19,中旬,42,周六,2024,9,17,否,龙,甲辰,甲戌,丙辰,,是,否,
2024-10-20,2024,10,20,中旬,42,周日,2024,9,18,否,龙,甲辰,甲戌,丁巳,,是,否,
2024-10-21,2024,10,21,下旬,43,周一,2024,9,19,否,龙,甲辰,甲戌,戊午,,否,是,
2024-10-22,2024,10,22,下旬,43,周二,2024,9,20,否,龙,甲辰,甲戌,己未,,否,是,
2024-10-23,2024,10,23,下旬,43,周三,2024,9,21,否,龙,甲辰,甲戌,庚申,霜降,否,是,
2024-10-24,2024,10,24,下旬,43,周四,2024,9,22,否,龙,甲辰,甲戌,辛酉,,否,是,
2024-10-25,2024,10,25,下旬,43,周五,2024,9,23,否,龙,甲辰,甲戌,壬戌,,否,是,
2024-10-26,2024,10,26,下旬,43,周六,2024,9,24,否,龙,甲辰,甲戌,癸亥,,是,否,
2024-10-27,2024,10,27,下旬,43,周日,2024,9,25,否,龙,甲辰,甲戌,甲子,,是,否,
2024-10-28,2024,10,28,下旬,44,周一,2024,9,26,否,龙,甲辰,甲戌,乙丑,,否,是,
2024-10-29,2024,10,29,下旬,44,周二,2024,9,27,否,龙,甲辰,甲戌,丙寅,,否,是,
2024-10-30,2024,10,30,下旬,44,周三,2024,9,28,否,龙,甲辰,甲戌,丁卯,,否,是,
2024-10-31,2024,10,31,下旬,44,周四,2024,9,29,否,龙,甲辰,甲戌,戊辰,,否,是,
2024-11-01,2024,11,1,上旬,44,周五,2024,10,1,否,龙,甲辰,甲戌,己巳,,否,是,
2024-11-02,2024,11,2,上旬,44,周六,2024,10,2,否,龙,甲辰,甲戌,庚午,,是,否,
2024-11-03,2024,11,3,上旬,44,周日,2024,10,3,否,龙,甲辰,甲戌,辛未,,是,否,
2024-11-04,2024,11,4,上旬,45,周一,2024,10,4,否,龙,甲辰,甲戌,壬申,,否,是,
2024-11-05,2024,11,5,上旬,45,周二,2024,10,5,否,龙,甲辰,甲戌,癸酉,,否,是,
2024-11-06,2024,11,6,上旬,45,周三,2024,10,6,否,龙,甲辰,甲戌,甲戌,,否,是,
2024-11-07,2024,11,7,上旬,45,周四,2024,10,7,否,龙,甲辰,乙亥,乙亥,立冬,否,是,
2024-11-08,2024,11,8,上旬,45,周五,2024,10,8,否,龙,甲辰,乙亥,丙子,,否,是,
2024-11-09,2024,11,9,上旬,45,周六,2024,10,9,否,龙,甲辰,乙亥,丁丑,,是,否,
2024-11-10,2024,11,10,上旬,45,周日,2024,10,10,否,龙,甲辰,乙亥,戊寅,,是,否,
2024-11-11,2024,11,11,中旬,46,周一,2024,10,11,否,龙,甲辰,乙亥,己卯,,否,是,
2024-11-12,2024,11,12,中旬,46,周二,2024,10,12,否,龙,甲辰,乙亥,庚辰,,否,是,
2024-11-13,2024,11,13,中旬,46,周三,2024,10,13,否,龙,甲辰,乙亥,辛巳,,否,是,
2024-11-14,2024,11,14,中旬,46,周四,2024,10,14,否,龙,甲辰,乙亥,壬午,,否,是,
2024-11-15,2024,11,15,中旬,46,周五,2024,10,15,否,龙,甲辰,乙亥,癸未,,否,是,
2024-11-16,2024,11,16,中旬,46,周六,2024,10,16,否,龙,甲辰,乙亥,甲申,,是,否,
2024-11-17,2024,11,17,中旬,46,周日,2024,10,17,否,龙,甲辰,乙亥,乙酉,,是,否,
2024-11-18,2024,11,18,中旬,47,周一,2024,10,18,否,龙,甲辰,乙亥,丙戌,,否,是,
2024-11-19,2024,11,19,中旬,47,周二,2024,10,19,否,龙,甲辰,乙亥,丁亥,,否,是,
2024-11-20,2024,11,20,中旬,47,周三,2024,10,20,否,龙,甲辰,乙亥,戊子,,否,是,
2024-11-21,2024,11,21,下旬,47,周四,2024,10,21,否,龙,甲辰,乙亥,己丑,,否,是,
2024-11-22,2024,11,22,下旬,47,周五,2024,10,22,否,龙,甲辰,乙亥,庚寅,小雪,否,是,
2024-11-23,2024,11,23,下旬,47,周六,2024,10,23,否,龙,甲辰,乙亥,辛卯,,是,否,
2024-11-24,2024,11,24,下旬,47,周日,2024,10,24,否,龙,甲辰,乙亥,壬辰,,是,否,
2024-11-25,2024,11,25,下旬,48,周一,2024,10,25,否,龙,甲辰,乙亥,癸巳,,否,是,
2024-11-26,2024,11,26,下旬,48,周二,2024,10,26,否,龙,甲辰,乙亥,甲午,,否,是,
2024-11-27,2024,11,27,下旬,48,周三,2024,10,27,否,龙,甲辰,乙亥,乙未,,否,是,
2024-11-28,2024,11,28,下旬,48,周四,2024,10,28,否,龙,甲辰,乙亥,丙申,,否,是,
2024-11-29,2024,11,29,下旬,48,周五,2024,10,29,否,龙,甲辰,乙亥,丁酉,,否,是,
2024-11-30,2024,11,30,下旬,48,周六,2024,10,30,否,龙,甲辰,乙亥,戊戌,,是,否,
2024-12-01,2024,12,1,上旬,48,周日,2024,11,1,否,龙,甲辰,乙亥,己亥,,是,否,
2024-12-02,2024,12,2,上旬,49,周一,2024,11,2,否,龙,甲辰,乙亥,庚子,,否,是,
2024-12-03,2024,12,3,上旬,49,周二,2024,11,3,否,龙,甲辰,乙亥,辛丑,,否,是,
2024-12-04,2024,12,4,上旬,49,周三,2024,11,4,否,龙,甲辰,乙亥,壬寅,,否,是,
2024-12-05,2024,12,5,上旬,49,周四,2024,11,5,否,龙,甲辰,乙亥,癸卯,,否,是,
2024-12-06,2024,12,6,上旬,49,周五,2024,11,6,否,龙,甲辰,丙子,甲辰,大雪,否,是,
2024-12-07,2024,12,7,上旬,49,周六,2024,11,7,否,龙,甲辰,丙子,乙巳,,是,否,
2024-12-08,2024,12,8,上旬,49,周日,2024,11,8,否,龙,甲辰,丙子,丙午,,是,否,
2024-12-09,2024,12,9,上旬,50,周一,2024,11,9,否,龙,甲辰,丙子,丁未,,否,是,
2024-12-10,2024,12,10,上旬,50,周二,2024,11,10,否,龙,甲辰,丙子,戊申,,否,是,
2024-12-11,2024,12,11,中旬,50,周三,2024,11,11,否,龙,甲辰,丙子,己酉,,否,是,
2024-12-12,2024,12,12,中旬,50,周四,2024,11,12,否,龙,甲辰,丙子,庚戌,,否,是,
2024-12-13,2024,12,13,中旬,50,周五,2024,11,13,否,龙,甲辰,丙子,辛亥,,否,是,
2024-12-14,2024,12,14,中旬,50,周六,2024,11,14,否,龙,甲辰,丙子,壬子,,是,否,
2024-12-15,2024,12,15,中旬,50,周日,2024,11,15,否,龙,甲辰,丙子,癸丑,,是,否,
2024-12-16,2024,12,16,中旬,51,周一,2024,11,16,否,龙,甲辰,丙子,甲寅,,否,是,
2024-12-17,2024,12,17,中旬,51,周二,2024,11,17,否,龙,甲辰,丙子,乙卯,,否,是,
2024-12-18,2024,12,18,中旬,51,周三,2024,11,18,否,龙,甲辰,丙子,丙辰,,否,是,
2024-12-19,2024,12,19,中旬,51,周四,2024,11,19,否,龙,甲辰,丙子,丁巳,,否,是,
2024-12-20,2024,12,20,中旬,51,周五,2024,11,20,否,龙,甲辰,丙子,戊午,,否,是,
2024-12-21,2024,12,21,下旬,51,周六,2024,11,21,否,龙,甲辰,丙子,己未,冬至,是,否,
2024-12-22,2024,12,22,下旬,51,周日,2024,11,22,否,龙,甲辰,丙子,庚申,,是,否,
2024-12-23,2024,12,23,下旬,52,周一,2024,11,23,否,龙,甲辰,丙子,辛酉,,否,是,
2024-12-24,2024,12,24,下旬,52,周二,2024,11,24,否,龙,甲辰,丙子,壬戌,,否,是,
2024-12-25,2024,12,25,下旬,52,周三,2024,11,25,否,龙,甲辰,丙子,癸亥,,否,是,
2024-12-26,2024,12,26,下旬,52,周四,2024,11,26,否,龙,甲辰,丙子,甲子,,否,是,
2024-12-27,2024,12,27,下旬,52,周五,2024,11,27,否,龙,甲辰,丙子,乙丑,,否,是,
2024-12-28,2024,12,28,下旬,52,周六,2024,11,28,否,龙,甲辰,丙子,丙寅,,是,否,
2024-12-29,2024,12,29,下旬,52,周日,2024,11,29,否,龙,甲辰,丙子,丁卯,,是,否,
2024-12-30,2024,12,30,下旬,1,周一,2024,11,30,否,龙,甲辰,丙子,戊辰,,否,是,
2024-12-31,2024,12,31,下旬,1,周二,2024,12,1,否,龙,甲辰,丙子,己巳,,否,是,
2025-01-01,2025,1,1,上旬,1,周三,2024,12,2,否,龙,甲辰,丙子,庚午,,是,否,New Year's Day
2025-01-02,2025,1,2,上旬,1,周四,2024,12,3,否,龙,甲辰,丙子,辛未,,否,是,
2025-01-03,2025,1,3,上旬,1,周五,2024,12,4,否,龙,甲辰,丙子,壬申,,否,是,
2025-01-04,2025,1,4,上旬,1,周六,2024,12,5,否,龙,甲辰,丙子,癸酉,,是,否,
2025-01-05,2025,1,5,上旬,1,周日,2024,12,6,否,龙,甲辰,丁丑,甲戌,小寒,是,否,
2025-01-06,2025,1,6,上旬,2,周一,2024,12,7,否,龙,甲辰,丁丑,乙亥,,否,是,
2025-01-07,2025,1,7,上旬,2,周二,2024,12,8,否,龙,甲辰,丁丑,丙子,,否,是,
2025-01-08,2025,1,8,上旬,2,周三,2024,12,9,否,龙,甲辰,丁丑,丁丑,,否,是,
2025-01-09,2025,1,9,上旬,2,周四,2024,12,10,否,龙,甲辰,丁丑,戊寅,,否,是,
2025-01-10,2025,1,10,上旬,2,周五,2024,12,11,否,龙,甲辰,丁丑,己卯,,否,是,
2025-01-11,2025,1,11,中旬,2,周六,2024,12,12,否,龙,甲辰,丁丑,庚辰,,是,否,
2025-01-12,2025,1,12,中旬,2,周日,2024,12,13,否,龙,甲辰,丁丑,辛巳,,是,否,
2025-01-13,2025,1,13,中旬,3,周一,2024,12,14,否,龙,甲辰,丁丑,壬午,,否,是,
2025-01-14,2025,1,14,中旬,3,周二,2024,12,15,否,龙,甲辰,丁丑,癸未,,否,是,
2025-01-15,2025,1,15,中旬,3,周三,2024,12,16,否,龙,甲辰,丁丑,甲申,,否,是,
2025-01-16,2025,1,16,中旬,3,周四,2024,12,17,否,龙,甲辰,丁丑,乙酉,,否,是,
2025-01-17,2025,1,17,中旬,3,周五,2024,12,18,否,龙,甲辰,丁丑,丙戌,,否,是,
2025-01-18,2025,1,18,中旬,3,周六,2024,12,19,否,龙,甲辰,丁丑,丁亥,,是,否,
2025-01-19,2025,1,19,中旬,3,周日,2024,12,20,否,龙,甲辰,丁丑,戊子,,是,否,
2025-01-20,2025,1,20,中旬,4,周一,2024,12,21,否,龙,甲辰,丁丑,己丑,大寒,否,是,
2025-01-21,2025,1,21,下旬,4,周二,2024,12,22,否,龙,甲辰,丁丑,庚寅,,否,是,
2025-01-22,2025,1,22,下旬,4,周三,2024,12,23,否,龙,甲辰,丁丑,辛卯,,否,是,
2025-01-23,2025,1,23,下旬,4,周四,2024,12,24,否,龙,甲辰,丁丑,壬辰,,否,是,
2025-01-24,2025,1,24,下旬,4,周五,2024,12,25,否,龙,甲辰,丁丑,癸巳,,否,是,
2025-01-25,2025,1,25,下旬,4,周六,2024,12,26,否,龙,甲辰,丁丑,甲午,,是,否,
2025-01-26,2025,1,26,下旬,4,周日,2024,12,27,否,龙,甲辰,丁丑,乙未,,否,是,
2025-01-27,2025,1,27,下旬,5,周一,2024,12,28,否,龙,甲辰,丁丑,丙申,,否,是,
2025-01-28,2025,1,28,下旬,5,周二,2024,12,29,否,龙,甲辰,丁丑,丁酉,,是,否,Spring Festival
2025-01-29,2025,1,29,下旬,5,周三,2025,1,1,否,蛇,乙巳,丁丑,戊戌,,是,否,Spring Festival
